Date/Time,WindSpeed,Theoretical_Power_Curve,ActivePower,Wind Direction
16 10 2018 03:20,5.472324848,461.0737699,379.6516113,55.87210083
16 10 2018 03:30,5.523356915,475.7440959,415.6705017,55.12406921
16 10 2018 03:40,5.313942909,417.0353481,356.8182983,56.06024933
16 10 2018 03:50,5.625895977,505.9558712,402.776001,58.11410904
16 10 2018 04:00,5.659505844,516.0766077,421.2369995,46.89239883
16 10 2018 04:10,5.18762207,383.4650461,324.8497009,42.92150879
16 10 2018 04:20,6.150400162,675.9115943,575.9829102,55.96884918
16 10 2018 04:30,6.633028984,859.0174198,736.5562134,61.89982986
16 10 2018 04:40,5.621837139,504.7410231,437.1404114,58.62781143
16 10 2018 04:50,6.463703156,791.8659257,642.253479,57.31966019
16 10 2018 05:00,6.370875835,756.4012127,667.1826172,55.05831146
16 10 2018 05:10,6.05949688,644.2428866,561.1605835,58.84561157
16 10 2018 05:20,6.329679966,740.9634508,655.847229,56.20782852
16 10 2018 05:30,6.664063931,871.6765373,791.9110718,58.75894165
16 10 2018 05:40,6.13555479,670.6794596,589.4020996,64.85044098
16 10 2018 05:50,6.066381931,646.6105835,570.6832275,62.59334946
16 10 2018 06:00,5.90540123,593.5364502,517.4909058,59.90242004
16 10 2018 06:10,5.71709919,533.6750527,460.1382141,57.79547882
16 10 2018 06:20,4.842649937,298.263998,259.0874023,54.27957153
16 10 2018 06:30,4.975607872,330.0297961,272.9784851,58.89999008
16 10 2018 06:40,4.92474699,317.7253601,279.2445068,54.85276031
16 10 2018 06:50,4.752342224,277.4080449,241.4862976,54.34283066
16 10 2018 07:00,5.180006981,381.4837696,311.6278076,55.96115875
16 10 2018 07:10,4.011553764,125.1480862,117.7825012,49.08924866
16 10 2018 07:20,4.323542118,185.5543595,173.7653046,53.31283951
16 10 2018 07:30,4.604222775,244.3920528,227.2006073,52.97917938
16 10 2018 07:40,5.044540882,347.0176767,316.667511,55.31037903
16 10 2018 07:50,5.25744915,401.8560156,330.8858948,58.05385971
16 10 2018 08:00,4.523146152,226.9150968,208.0140076,49.56827927
16 10 2018 08:10,5.429281235,448.8845606,421.48349,45.02037048
16 10 2018 08:20,5.535973072,479.4079712,444.7005005,44.60610962
16 10 2018 08:30,5.657128811,515.3572356,468.832489,46.41617966
16 10 2018 08:40,5.955914021,610.2188217,582.9672852,43.21747971
16 10 2018 08:50,6.042651176,638.4711842,633.7338867,40.47468185
16 10 2018 09:00,5.921998978,598.9882804,581.5775757,42.24213028
16 10 2018 09:10,6.29840517,729.3662902,712.034729,41.10897064
16 10 2018 09:20,6.841843128,946.353039,869.3972168,44.52748871
16 10 2018 09:30,6.598466873,845.0488744,795.0136719,45.18865967
16 10 2018 09:40,6.243927002,709.4169498,651.1038208,46.39871979
16 10 2018 09:50,5.979893208,618.2331441,538.1868896,46.95318985
16 10 2018 10:00,6.292757034,727.2831424,645.0599976,45.44953918
16 10 2018 10:10,6.449366093,786.3267236,654.4904785,45.67652893
16 10 2018 10:20,6.522656918,814.8819507,736.9124146,46.38077927
16 10 2018 10:30,7.638597965,1330.331474,1155.357056,49.5798111
16 10 2018 10:40,7.543045044,1280.192617,1188.692017,49.01025009
16 10 2018 10:50,7.760540962,1395.996233,1266.107056,48.13010025
16 10 2018 11:00,7.872982025,1458.119371,1314.078003,47.99679947
16 10 2018 11:10,8.171276093,1629.551566,1410.394043,46.04603958
16 10 2018 11:20,8.163767815,1625.127806,1379.822998,45.64653015
16 10 2018 11:30,8.247369766,1674.676061,1503.380005,45.67676926
16 10 2018 11:40,7.764276981,1398.036638,1296.102051,44.810009
16 10 2018 11:50,8.396614075,1764.63614,1490.567017,40.02843857
16 10 2018 12:00,8.663908005,1929.989463,1633.582031,40.46160126
16 10 2018 12:10,8.126601219,1603.307991,1393.38501,42.13404083
16 10 2018 12:20,7.925990105,1487.903333,1319.746948,42.8935585
16 10 2018 12:30,9.168287277,2252.994889,1986.790039,40.50194931
16 10 2018 12:40,9.680729866,2577.063539,2258.731934,42.09415054
16 10 2018 12:50,9.552266121,2480.767801,2185.934082,41.64545822
16 10 2018 13:00,9.173128128,2256.144143,1910.093994,41.38341141
16 10 2018 13:10,8.930582047,2099.339748,1840.795044,44.02999115
16 10 2018 13:20,8.661315918,1928.362869,1678.265991,45.00883102
16 10 2018 13:30,7.771156788,1401.79835,1290.142944,43.59917068
16 10 2018 13:40,7.039662838,1033.94391,966.7150879,39.37305069
16 10 2018 13:50,6.89414978,969.041969,905.6900024,33.49111176
16 10 2018 14:00,7.801516056,1418.464852,1226.567017,40.6125412
16 10 2018 14:10,8.090419769,1582.19376,1386.55896,42.51987076
16 10 2018 14:20,8.273424149,1690.245381,1451.45105,39.47583008
16 10 2018 14:30,8.966013908,2122.104886,1803.098999,44.98286057
16 10 2018 14:40,9.41534996,2414.437378,2053.300049,42.45738983
16 10 2018 14:50,9.523889542,2458.702858,2119.61792,40.26634979
16 10 2018 15:00,9.042042732,2171.128805,1914.619995,39.79957962
16 10 2018 15:10,8.489023209,1821.228995,1618.213989,38.5373497
16 10 2018 15:20,8.70705986,1957.128099,1717.020996,36.42313004
16 10 2018 15:30,9.325323105,2355.463857,2075.689941,36.21654129
16 10 2018 15:40,9.47565937,2454.007729,2158.418945,39.84590912
16 10 2018 15:50,9.839256287,2688.036873,2405.656006,40.91601181
16 10 2018 16:00,9.225278854,2290.112695,2101.327881,44.43357849
16 10 2018 16:10,9.191351891,2268.005775,2070.695068,38.6055603
16 10 2018 16:20,9.325117111,2355.329078,2163.5271,41.18278885
16 10 2018 16:30,9.124009132,2224.222093,2056.075928,40.18162918
16 10 2018 16:40,9.413060188,2412.935881,2161.291992,44.76519012
16 10 2018 16:50,8.268825531,1687.493085,1547.899048,41.34832001
16 10 2018 17:00,9.304274559,2341.696377,2195.98999,39.43774033
16 10 2018 17:10,8.69582653,1950.052605,1874.133057,39.46757889
16 10 2018 17:20,8.985263824,2134.495428,1951.688965,41.35366821
16 10 2018 17:30,8.196483612,1644.441653,1569.369995,47.16355896
16 10 2018 17:40,7.559749126,1288.871469,1258.165039,47.95055008
16 10 2018 17:50,7.810301781,1423.308149,1339.927002,46.84408951
16 10 2018 18:00,8.306471825,1710.078017,1583.511963,45.66376114
16 10 2018 18:10,8.794662476,2012.553309,1892.159058,46.21691132
16 10 2018 18:20,9.12681675,2226.044729,2019.194946,47.72499847
16 10 2018 18:30,9.759277344,2633.110957,2228.521973,46.7188797
16 10 2018 18:40,9.878065109,2713.925708,2277.36499,47.35319901
16 10 2018 18:50,10.13747025,2874.657351,2444.408936,45.01734924
16 10 2018 19:00,10.24112988,2933.143075,2510.5979,47.32786179
16 10 2018 19:10,11.58417034,3441.930044,3020.48291,49.40929031
16 10 2018 19:20,11.92967033,3510.587748,3159.894043,50.36481094
16 10 2018 19:30,12.01255989,3523.889573,3231.832031,49.45975113
16 10 2018 19:40,12.42518997,3573.109761,3374.2229,50.84527969
16 10 2018 19:50,12.05879974,3530.798838,3262.393066,53.36817932
16 10 2018 20:00,10.91267967,3240.732781,2864.696045,52.68729019
16 10 2018 20:10,11.20168018,3339.096495,3015.687988,52.73891068
16 10 2018 20:20,11.12143993,3313.654411,2898.349121,54.98112106
16 10 2018 20:30,11.15719986,3325.165925,2976.636963,52.66358948
16 10 2018 20:40,10.21500969,2918.704046,2480.316895,54.32564926
16 10 2018 20:50,9.583006859,2504.343575,2156.24707,52.43592072
16 10 2018 21:00,9.264812469,2315.909904,1946.040039,49.68180084
16 10 2018 21:10,9.74907589,2625.950676,2239.614014,50.29301071
16 10 2018 21:20,9.444367409,2433.471146,2165.342041,51.32682037
16 10 2018 21:30,9.259163857,2312.221667,2017.512939,49.91859055
16 10 2018 21:40,9.051977158,2177.551126,1902.521973,50.70286942
16 10 2018 21:50,9.874194145,2711.365566,2338.344971,49.91310883
16 10 2018 22:00,10.67529011,3145.331018,2781.035889,50.25574112
16 10 2018 22:10,11.15822029,3325.490313,2940.352051,52.72932053
16 10 2018 22:20,12.18572044,3547.92179,3305.887939,55.79047012
16 10 2018 22:30,12.59920979,3585.800243,3506.160889,60.08795166
16 10 2018 22:40,12.07828999,3533.602809,3308.437012,63.36996078
16 10 2018 22:50,11.68535995,3464.311364,3133.275879,68.07440186
16 10 2018 23:00,11.55370998,3434.810975,3011.352051,77.18945313
16 10 2018 23:10,10.80134964,3197.701098,2720.186035,72.05615234
16 10 2018 23:20,9.648219109,2553.243088,2138.844971,70.62014771
16 10 2018 23:30,9.308480263,2344.446545,1883.162964,70.83364105
16 10 2018 23:40,8.496481895,1825.824569,1576.345947,71.31526947
16 10 2018 23:50,9.036652565,2167.645753,1741.901978,75.30317688
17 10 2018 00:00,7.339613914,1176.508474,917.1751709,77.27693176
17 10 2018 00:10,6.230062962,704.3910424,531.1030884,77.37210083
17 10 2018 00:20,4.238084793,168.5232879,200.892395,79.5319519
17 10 2018 00:30,3.953974962,119.3326571,163.8489075,86.15335846
17 10 2018 00:40,5.052320004,348.9576745,350.27771,79.00846863
17 10 2018 00:50,4.938088894,320.9344875,309.9885864,75.37867737
17 10 2018 01:00,3.867571115,103.9766469,151.3105011,94.61366272
17 10 2018 01:10,5.541443825,481.0013448,424.4147034,119.5384979
17 10 2018 01:20,4.727615833,271.7954649,202.8184052,128.2310028
17 10 2018 01:30,3.985074997,125.1522199,67.89871216,130.2514954
17 10 2018 01:40,2.346671104,0,0.3156012,119.8240967
17 10 2018 01:50,2.437902927,0,0,59.76094055
17 10 2018 02:00,3.214406013,26.53858752,0,48.49304962
17 10 2018 02:10,4.987186909,332.8580764,205.4586029,46.81187057
17 10 2018 02:20,6.163105965,680.4083729,549.7529297,49.60705185
17 10 2018 02:30,6.721196175,895.2708087,767.4160767,50.9777298
17 10 2018 02:40,7.406196117,1209.866757,1033.660034,57.1877594
17 10 2018 02:50,7.795917034,1415.382982,1203.277954,61.42481995
17 10 2018 03:00,7.392545223,1202.97437,1038.659058,64.48999023
17 10 2018 03:10,7.968352795,1511.926024,1331.58606,62.89237976
17 10 2018 03:20,9.075263023,2192.618846,1830.66394,59.77724838
17 10 2018 03:30,8.896812439,2077.694507,1773.904053,59.80133057
17 10 2018 03:40,8.628474236,1907.790222,1745.746948,58.86880112
17 10 2018 03:50,9.637507439,2545.313878,2169.63208,60.90616989
17 10 2018 04:00,9.538169861,2469.843331,2104.018066,62.27754974
17 10 2018 04:10,8.800833702,2016.473656,1741.581055,65.32840729
17 10 2018 04:20,9.759293556,2633.122308,2189.822021,64.82486725
17 10 2018 04:30,9.384116173,2393.962492,2017.551025,64.35018158
17 10 2018 04:40,8.885828018,2070.66518,1866.152954,65.32010651
17 10 2018 04:50,9.141077042,2235.306009,1964.012939,65.78465271
17 10 2018 05:00,9.958870888,2766.262772,2307.558105,66.68084717
17 10 2018 05:10,9.993166924,2787.846061,2386.280029,70.25862885
17 10 2018 05:20,11.54156971,3431.923682,3035.230957,68.21885681
17 10 2018 05:30,12.36740017,3567.86357,3403.4021,67.40219116
17 10 2018 05:40,11.82575035,3492.21546,3194.947021,65.18683624
17 10 2018 05:50,11.46189022,3412.259147,2952.409912,65.42739868
17 10 2018 06:00,11.33570004,3378.523915,2981.878906,64.91998291
17 10 2018 06:10,9.686019897,2580.90478,2015.067993,63.25775146
17 10 2018 06:20,8.373669624,1750.686664,1488.166016,58.92440033
17 10 2018 06:30,8.43772316,1789.732116,1608.727051,60.49319839
17 10 2018 06:40,8.370786667,1748.936886,1559.235962,61.95837021
17 10 2018 06:50,7.865470886,1453.924308,1293.879028,62.35084915
17 10 2018 07:00,7.425992012,1219.911093,1108.80896,62.05018997
17 10 2018 07:10,8.23972702,1670.120287,1549.887939,63.75730896
17 10 2018 07:20,9.274189949,2322.034506,2025.130005,64.13215637
17 10 2018 07:30,9.023097038,2158.891217,1940.176025,63.16447067
17 10 2018 07:40,9.639868736,2547.065263,2258.781006,63.17868042
17 10 2018 07:50,8.792188644,2010.982346,1856.421021,63.78321075
17 10 2018 08:00,8.39678669,1764.741242,1594.771973,60.62329102
17 10 2018 08:10,8.393427849,1762.696526,1594.73999,59.94709015
17 10 2018 08:20,8.68072319,1940.551365,1748.217041,62.65116882
17 10 2018 08:30,8.529466629,1846.195501,1656.56604,62.27610016
17 10 2018 08:40,7.916584969,1482.596245,1348.394043,63.36341858
17 10 2018 08:50,7.993844986,1526.473941,1410.93103,60.34558868
17 10 2018 09:00,8.205982208,1650.067601,1558.005005,59.87792969
17 10 2018 09:10,7.857312202,1449.374782,1337.250977,61.24235916
17 10 2018 09:20,7.649703979,1336.235423,1229.72998,60.98826981
17 10 2018 09:30,7.840655804,1440.110095,1302.376953,63.50027084
17 10 2018 09:40,7.430743217,1222.330565,1123.578003,60.92184067
17 10 2018 09:50,7.277225018,1145.833696,1071.005981,57.79547119
17 10 2018 10:00,6.756894112,910.2060689,856.3181763,56.00944138
17 10 2018 10:10,6.7385149,902.4979516,818.0632935,57.79201889
17 10 2018 10:20,6.013308048,628.4900259,545.4458008,53.89210129
17 10 2018 10:30,5.960652828,611.7977523,573.6506958,48.48598099
17 10 2018 10:40,6.001646996,624.5490475,579.1442871,48.47579956
17 10 2018 10:50,6.353654861,749.9254048,709.0178223,44.40739822
17 10 2018 11:00,7.128867149,1075.070849,1044.890991,44.91944122
17 10 2018 11:10,6.837645054,944.54643,884.5717163,42.86093903
17 10 2018 11:20,6.848248005,949.1134259,912.9744263,41.90618134
17 10 2018 11:30,6.656917095,868.7515709,831.5875854,37.51050949
17 10 2018 11:40,6.50977993,809.8217467,782.0172729,37.75883102
17 10 2018 11:50,7.020471096,1025.230809,907.1386719,38.87805939
17 10 2018 12:00,6.821712017,937.7090714,874.5701904,44.40007019
17 10 2018 12:10,6.750383854,907.4711727,847.9296265,47.91688919
17 10 2018 12:20,6.569886208,833.5999727,773.307373,45.51293182
17 10 2018 12:30,7.02205801,1025.949481,963.3764038,43.85103989
17 10 2018 12:40,7.097238064,1060.369142,991.0371704,37.84587097
17 10 2018 12:50,8.129665375,1605.101934,1437.456055,40.1833992
17 10 2018 13:00,7.724716187,1376.515783,1251.655029,40.70103073
17 10 2018 13:10,7.059943199,1043.202801,965.6035767,39.44918823
17 10 2018 13:20,7.101941109,1062.546829,966.5783081,36.94165039
17 10 2018 13:30,6.971466064,1003.195405,894.6525269,38.84994125
17 10 2018 13:40,7.37882185,1196.073182,1079.833008,41.15565872
17 10 2018 13:50,7.536774158,1276.944069,1229.426025,44.30200958
17 10 2018 14:00,7.937872887,1494.622243,1356.665039,41.66838074
17 10 2018 14:10,8.365169525,1745.529544,1637.597046,39.79056931
17 10 2018 14:20,8.30415535,1708.684819,1602.147949,42.79150009
17 10 2018 14:30,8.405778885,1770.219655,1686.829956,48.32921982
17 10 2018 14:40,8.905427933,2083.211811,2136.070068,44.65813065
17 10 2018 14:50,9.008318901,2149.355156,2099.978027,48.04919815
17 10 2018 15:00,8.861598969,2055.180439,2029.590942,46.79801178
17 10 2018 15:10,8.431821823,1786.121512,1768.984985,49.00894165
17 10 2018 15:20,8.405569077,1770.091759,1935.100952,46.08757019
17 10 2018 15:30,8.78247261,2004.815511,1976.860962,45.00910187
17 10 2018 15:40,8.178554535,1633.844918,1647.479004,48.56663895
17 10 2018 15:50,8.599440575,1889.660207,1728.380981,47.40581894
17 10 2018 16:00,8.317830086,1716.915756,1614.374023,46.67039871
17 10 2018 16:10,6.989944935,1011.468793,1033.097046,47.42670822
17 10 2018 16:20,7.030332088,1029.70182,1033.20105,49.16825104
17 10 2018 16:30,8.014489174,1538.304958,1459.380005,53.9833107
17 10 2018 16:40,8.658202171,1926.40947,1718.709961,55.90105057
17 10 2018 16:50,8.182858467,1636.385998,1534.944946,54.40161896
17 10 2018 17:00,7.056013107,1041.404382,952.682312,52.65793991
17 10 2018 17:10,7.48537302,1250.395603,1172.188965,51.39781952
17 10 2018 17:20,6.929207802,984.4364465,910.1721191,51.71141815
17 10 2018 17:30,7.872776985,1458.00477,1312.870972,56.34106827
17 10 2018 17:40,7.741178989,1385.448561,1239.827026,61.0789299
17 10 2018 17:50,6.712211132,891.5351193,819.1516113,56.70851135
17 10 2018 18:00,6.839328766,945.2707473,863.0665283,61.51176071
17 10 2018 18:10,6.392285824,764.4972761,678.9702148,62.30450058
17 10 2018 18:20,5.993372917,622.7654083,546.4979248,58.72674942
17 10 2018 18:30,5.789204121,556.1711217,503.5107117,54.44284058
17 10 2018 18:40,6.11998415,665.2170234,556.1193848,57.46224976
17 10 2018 18:50,6.482382774,799.116922,683.8963013,63.65744019
17 10 2018 19:00,6.007171154,626.4141831,543.2175293,69.58821869
17 10 2018 19:10,6.053182125,642.075762,569.7860718,71.95652771
17 10 2018 19:20,7.322559834,1168.068152,1075.879028,69.99043274
17 10 2018 19:30,7.180346012,1099.28444,1025.828003,69.32089233
17 10 2018 19:40,7.293710232,1153.885044,1071.926025,70.10764313
17 10 2018 19:50,7.213026047,1114.842009,1013.163025,70.68784332
17 10 2018 20:00,5.834318161,570.5132579,511.5274048,68.69554138
17 10 2018 20:10,5.575572968,491.0048368,409.0231018,67.9442215
17 10 2018 20:20,5.587051868,494.3940363,423.1051941,72.64391327
17 10 2018 20:30,6.32764101,740.2041518,622.5482788,63.44522095
17 10 2018 20:40,6.227404118,703.4295332,598.1248169,64.49057007
17 10 2018 20:50,5.279842854,407.840504,401.8345032,66.62654114
17 10 2018 21:00,5.326916218,420.5597169,356.9094849,72.20915985
17 10 2018 21:10,5.842318058,573.0782281,469.8934021,71.34184265
17 10 2018 21:20,6.053851128,642.3051513,546.2078247,64.63163757
17 10 2018 21:30,5.560709,486.634659,396.8833923,63.30516052
17 10 2018 21:40,6.695003986,884.4071415,771.2780762,58.87599182
17 10 2018 21:50,6.360537052,752.5095299,663.8809204,61.07703018
17 10 2018 22:00,6.470419884,794.4687663,703.0584717,58.82073975
17 10 2018 22:10,7.058122158,1042.36924,949.9785156,58.34292984
17 10 2018 22:20,7.600461006,1310.177809,1169.104004,65.0394516
17 10 2018 22:30,7.900473118,1473.527227,1379.362061,65.88783264
17 10 2018 22:40,7.30901289,1161.393365,1058.105957,70.79467773
17 10 2018 22:50,6.793682098,925.7543683,840.0551758,70.02957153
17 10 2018 23:00,6.65670681,868.6655968,766.0446777,72.36044312
17 10 2018 23:10,6.512153149,810.752951,732.8635254,72.94187927
17 10 2018 23:20,6.815684795,935.1305484,798.8709717,73.36373901
17 10 2018 23:30,6.450551987,786.7840413,679.078125,71.35929871
17 10 2018 23:40,6.100578785,658.4455692,519.7833862,70.99445343
17 10 2018 23:50,5.742692947,541.6005524,457.2531128,65.50486755
18 10 2018 00:00,5.897909164,591.0850278,499.3905029,64.2804718
18 10 2018 00:10,5.988924026,621.2674024,516.9586182,63.94723129
18 10 2018 00:20,6.075747013,649.8392665,530.4290771,62.46519089
18 10 2018 00:30,5.647634983,512.4895398,410.7309875,58.33687973
18 10 2018 00:40,6.186305046,688.6634483,563.8452148,56.92855835
18 10 2018 00:50,5.802584171,560.4031238,473.7654114,57.70785141
18 10 2018 01:00,5.439767838,451.8387692,381.0845032,62.5464592
18 10 2018 01:10,5.492642879,466.8859811,381.540802,64.94273376
18 10 2018 01:20,6.02230978,631.5422052,506.2981873,63.36235046
18 10 2018 01:30,5.535665989,479.318615,400.6530151,61.9233017
18 10 2018 01:40,4.681494236,261.4359998,245.7626038,78.46021271
18 10 2018 01:50,6.202787876,694.5636567,556.1159058,63.84751129
18 10 2018 02:00,3.529213905,55.34023358,45.90655899,122.0576019
18 10 2018 02:10,3.346357107,36.68048708,33.17921066,133.1239929
18 10 2018 02:20,2.810219049,0,5.808886051,161.607605
18 10 2018 02:30,2.558701992,0,0,106.5330963
18 10 2018 02:40,3.137710094,21.92384863,0,67.62785339
18 10 2018 02:50,4.909478188,314.0688259,204.9042969,65.63146973
18 10 2018 03:00,6.527863979,816.9333888,634.321106,58.85469055
18 10 2018 03:10,6.948785782,993.0996304,834.859314,66.78547668
18 10 2018 03:20,7.682579041,1353.802839,1184.321045,72.40744781
18 10 2018 03:30,7.317673206,1165.657403,941.1665039,75.56302643
18 10 2018 03:40,8.850421906,2048.046812,1769.687012,71.53179932
18 10 2018 03:50,8.642444611,1916.533252,1724.876953,71.12203979
18 10 2018 04:00,6.417887211,774.2439763,809.414978,80.29611969
18 10 2018 04:10,3.638451099,69.04001969,145.1360931,96.24368286
18 10 2018 04:20,3.499074936,51.89646128,100.1889038,97.4235611
18 10 2018 04:30,3.220798016,26.96567759,19.86508942,109.6626968
18 10 2018 04:40,3.52037096,54.31474563,62.89838028,91.37290192
18 10 2018 04:50,3.460005999,47.64863346,84.06967926,84.77851868
18 10 2018 05:00,3.114871025,20.731501,41.35224915,85.37026978
